,pM,pML_1,pML_2,pML_3,pML_4,pUL_1,pUL_2,pUL_3,pUL_4
2544,0.9992588368657661,0.11967138328403286,0.07916557928698681,0.15885547492879054,0.15659467435066343,0.8838789680918901,0.8482401510945822,0.38116860002332076,0.6377492767753101
2545,0.9878020121602912,0.1249679546156814,0.06572363811134654,0.16550881045897944,0.16243256278120372,0.45266276755294665,0.40623095304569257,0.6066621782395177,0.31900178380984207
2546,0.9973967520798935,0.10478987256022586,0.0991943735910087,0.1646929323872973,0.16188473450373073,0.38427325051571165,0.9937349826579747,0.9443689582280839,0.6540163761373082
2547,0.9963638163975433,0.0751546452740321,0.07818777871626968,0.19198576675589937,0.16242706459823028,0.7549335677003955,0.2550240253716042,0.7522480413638853,0.6231158051550317
2548,0.9899055223347888,0.050964346532093995,0.11530328811183009,0.17826326359921046,0.11538413798936231,0.7185834872145911,0.4067749395670484,0.015215881677856475,0.41231505174788297
2549,0.9953589566872507,0.1250680439439585,0.09927234487031732,0.18916134034082024,0.09186067375834693,0.7093478685860358,0.5543830974311691,0.14979215556795228,0.3754645351929217
2550,0.9961495111221107,0.12660336141539463,0.11031076284909962,0.23055967192377347,0.1399935198114979,0.6132097759085231,0.8678743811603391,0.38243620660062083,0.5444738246928539
2551,0.9923143958895452,0.17639003262604797,0.10810910105285339,0.2158032056301989,0.0913878945308202,0.08045283471404573,0.6634481771060199,0.7777180573552973,0.36581597515179287
2552,0.9899083233992242,0.10012101421806914,0.07066368061660307,0.17787149817564601,0.1122472699437932,0.12396550975945057,0.7889733335048256,0.28517029575940883,0.8339215691905049
2553,0.9961755969718541,0.12398495296036546,0.08383856700438443,0.17184428183128767,0.15749490022598253,0.09343272262491978,0.02833661593445317,0.3816584030478239,0.1395532579046675
2554,0.9902847720875532,0.10551751292546573,0.13455769301678647,0.15696353720341644,0.12532765823421563,0.492359012601528,0.5631700981866463,0.21886384543785076,0.5886629378743763
2555,0.9998543351807414,0.12158991147218029,0.089128993144566,0.12440258490031436,0.14125735095238656,0.3014151988476451,0.31714750787834595,0.2870644485428587,0.9038750515035026
2556,0.9836473971939923,0.09360133190580319,0.06388398996956436,0.18073290811201786,0.18679524085012594,0.4733145823131853,0.7881953566087767,0.868240362566112,0.29242031413832315
2557,0.9980412804445131,0.06414508003381306,0.12474550154866562,0.24056337332701097,0.10942312678357094,0.18037159962317134,0.05505922037506206,0.3869549118154306,0.5948775185572183
2558,0.9978949020041972,0.06967615120956655,0.1266003013626503,0.15924429481336336,0.12694281532926244,0.37707627599817173,0.5298205766080625,0.21281650406286579,0.9236538605796694
2559,0.9974161780069266,0.11272794673019655,0.15315158381472815,0.17356795198388067,0.12828864868711795,0.956162661390807,0.47668895222373064,0.6965751646616637,0.9652573950525389
2560,0.979446170208526,0.13534951027544156,0.17047787297313743,0.20267817533991053,0.11577496988969667,0.5376249308763267,0.3667863058658893,0.4344511288355393,0.39187342283526516
2561,0.9720678938025215,0.15503500673746828,0.12054408323892578,0.23486847225430701,0.1951340994232461,0.9318564368985879,0.5174970682553389,0.22865711863121102,0.36836614109514565
2562,0.9753493785537456,0.11418289993671457,0.08571376058289822,0.20643236094329712,0.13044641270796817,0.28066970333662694,0.9998780210674842,0.21316403054632166,0.2404254306118157
2563,0.9947960695929658,0.09161025745898056,0.18093570084651361,0.18633872746120864,0.14772664638742253,0.9967216083479176,0.2218277100744419,0.151838198888362,0.5814318320652372
2564,0.9982301228007846,0.09841772031286965,0.1021011484067145,0.18899513592407832,0.10093417222863445,0.2678191677711495,0.1063339535540531,0.8585793989597033,0.06239130203216725
2565,0.9869655702724771,0.08974885297550149,0.10351158855340112,0.16022643110210918,0.09276765651202044,0.9743358475326706,0.6415382464204988,0.17180767465735494,0.5137629335705177
2566,0.9987363282040317,0.09387257505684489,0.098076332516795,0.20811452219777957,0.15712092363060337,0.7071801792317276,0.9960702867612922,0.15307794052952278,0.07616058670479164
2567,0.9971796195919326,0.09712309626933802,0.05344865951119015,0.21676975779643468,0.12318319089562613,0.14403752100118533,0.5129360582343439,0.5197016234641443,0.13817477970077593
2568,0.9895943009678764,0.24490545138885692,0.11277149511965692,0.17438074402107503,0.15467587064597316,0.7775595487597052,0.2674057999039724,0.8041244917572268,0.48419767550547277
2569,0.9969187165992474,0.10568366872404755,0.10068709567579073,0.1556833789739672,0.13165907343360847,0.43982201649871794,0.249628428793218,0.18954275117380065,0.3105166171019285
2570,0.9591819225008655,0.09184968387579955,0.11093069271464406,0.2185568385175669,0.15733175887462506,0.1562657709417084,0.9011295335107858,0.5021390706248516,0.029215552096888982
2571,0.9890118657303785,0.1293956870469481,0.05672090940472974,0.148363592051407,0.1374784047858738,0.7291298556240882,0.9857594262165889,0.2731558771750444,0.42803153058337057
2572,0.9956692929457657,0.10359309096849872,0.06177623498001164,0.2231404646660519,0.14619494796945937,0.3986277772866984,0.48128481269512163,0.38384520169705466,0.6476897237241297
2573,0.9852573957423122,0.12634326028533788,0.12885506742013655,0.19470486907650572,0.154523410533839,0.204312167329975,0.11800862498970158,0.9279631038522165,0.21486807658012988
2574,0.9934876995997244,0.10200993489683588,0.07093880413795181,0.17200967240221313,0.11421100964546949,0.8283782345342896,0.3897253047283467,0.8207076996284058,0.7255734291911518
2575,0.9996447728104512,0.0906988662988563,0.19657331702723255,0.2228164528338709,0.07537959833042175,0.28576982613052726,0.2973583105078939,0.3592230239338605,0.22401659961837822
2576,0.9918873106250825,0.10873227614837294,0.062153692066636054,0.1295056203356118,0.13249290331732705,0.5192566620533597,0.7608487439219483,0.03101835299303347,0.3954199071157048
2577,0.9963109318220823,0.12528463142940266,0.12565411676933597,0.2178414954791954,0.11553571382650032,0.6002928806783855,0.5917617826192542,0.09877797127748356,0.2976295276686379
2578,0.9782525752838049,0.07358157605416955,0.09537738650449389,0.22283129374519164,0.16263306144997033,0.33192299624071686,0.9009182748700832,0.013845593330092169,0.4691376773454322
2579,0.998706930588604,0.1345326239024185,0.08642071322572661,0.16303031358172468,0.12221352925977504,0.9729241610703775,0.04422614131335171,0.2329808699490056,0.7602824973156089
2580,0.9826918141156246,0.03788020515665844,0.08751410878951368,0.2159895624610155,0.17232291194673627,0.33719904272388534,0.3737322017828084,0.36291625820719003,0.7036743716147035
2581,0.9984130047039921,0.12264948705617605,0.09411788281699639,0.21344168757503737,0.06908254630927962,0.47052397953096076,0.9904269458306609,0.6722161063911622,0.12666149319080552
2582,0.9795772773252946,0.08813621930481479,0.13783357533406257,0.2701835873857274,0.19028389993077585,0.6730680232147075,0.8493037791568064,0.09427401309628043,0.5283534366072996
2583,0.9942654412121906,0.11233487166098627,0.09737068454617999,0.18087489361783873,0.1787434255013905,0.2996225159134977,0.9697642398541604,0.16570916047885656,0.4007928907913574
2584,0.9667584447516278,0.08765212078200911,0.07790453137571744,0.15201439971741212,0.11070222195196809,0.5365122201648574,0.31325650786073594,0.7453777806287266,0.955753747307302
2585,0.9907615056352276,0.07711161568033681,0.08270745242202127,0.1602027315294577,0.14685709240389802,0.059025298094093286,0.553466955901605,0.24861441122359587,0.48649000094678485
2586,0.9957021253510391,0.12466543839402466,0.08669923856379615,0.19921570208798986,0.13716707084443278,0.3693086776987512,0.5438365866103944,0.6512524331690803,0.02901828937856368
2587,0.9843395292112729,0.0604913069285157,0.11183878055092115,0.20442270770082455,0.14157677282479011,0.659425448447894,0.020720408350931217,0.9759450951453024,0.05373767490104257
2588,0.997242746785034,0.10522501208163744,0.12694172402029322,0.1713360855772979,0.11929215618691748,0.840081585804806,0.961124684420523,0.34996090607929875,0.6321395889349969
2589,0.9814945196340416,0.09585435863198662,0.10592207384261844,0.22418686830874107,0.142188142823768,0.09986471749254092,0.9187371289134972,0.7579187893603996,0.8310772874249864
2590,0.9879083675171205,0.10439223391665783,0.09341915059785177,0.1318999991620532,0.12931920733012964,0.16848687254003614,0.09671891631935395,0.7676370352908041,0.09290792623597756
2591,0.9685495740806628,0.12393325340964496,0.050197313889832354,0.21610875510039013,0.13862423946782523,0.736844455676824,0.27883323793831577,0.3881660914588242,0.1919482282125227
2592,0.9738810923487018,0.1570656393410392,0.1613116640819283,0.1362203863481309,0.13143404434214484,0.05189706127109933,0.84242938779866,0.859428555189002,0.6884761382097532
2593,0.9959736941649799,0.13927269936641964,0.07598495444514257,0.13972606627999662,0.16181172610883177,0.8425219923382051,0.7069088327558205,0.45404168472055007,0.7676735566533669
2594,0.993576047302818,0.060536519722874695,0.0706953032353407,0.2163560224459407,0.15624361390483485,0.965867263962601,0.7746326108578663,0.1130585195060133,0.8645681291458315
2595,0.998332147853946,0.0777394053754659,0.06329651721523868,0.1622189148099896,0.15594031021737131,0.7262568403315796,0.8922919039841557,0.6430187515840126,0.8678553357395791
2596,0.9743931346811003,0.15465087659212937,0.09781014197704295,0.12219923681734125,0.11329973006008957,0.21562105797592934,0.7518945301083374,0.8089301755041902,0.6155364120718129
2597,0.9989399641814845,0.1042871892858834,0.06829886346629897,0.1818080062954694,0.10213692651994072,0.3376470516661883,0.2204910215815003,0.9957173823879596,0.9469492289075586
2598,0.9962498263365883,0.09382948555351243,0.1302423228208347,0.1769784727069643,0.10342915358274175,0.2822901645638508,0.00043625019845741766,0.9896425130744955,0.5516338410597579
2599,0.9840294215979556,0.12512093935420704,0.060860703816242645,0.11160861964312861,0.14632787926464946,0.6677928609115664,0.09072786157507036,0.7826183219790392,0.2537273718836723
2600,0.9827972245509415,0.13465296693546666,0.1019828311174147,0.21160105184160397,0.10243018198269052,0.9549676448052304,0.566326341797722,0.25035030380772544,0.6398208763421993
2601,0.9908415067204314,0.10592938342549538,0.15249317396172546,0.16832560059901547,0.058549162188939706,0.0436693313247032,0.3018634270279229,0.2079941533523362,0.028745850371112366
2602,0.9949567159632329,0.1126009978606664,0.12661957578010244,0.17999684114041675,0.15251999268596794,0.3253582367696669,0.09253679079877218,0.789261677723213,0.9712357868236892
2603,0.9944393882036129,0.14300301589457234,0.10340820996619733,0.1967829400138815,0.15949510636465072,0.5090233396390731,0.3672989745263504,0.8099410150503806,0.10040612105568292
2604,0.9844685249291049,0.13262733273284663,0.07032318559910056,0.19395451346245662,0.09775097932005244,0.9525969301000081,0.8682343427019908,0.042919214195414834,0.1562442054081864
2605,0.998636621143279,0.09076822094400645,0.11888754883184158,0.16944519270805558,0.12876619099128742,0.42161076457052943,0.44888225684122984,0.41296811451294124,0.04406958015090701
2606,0.9975512537685008,0.0527397072682128,0.07658860657545337,0.13925073168131089,0.1394060164672968,0.44094872835149623,0.28310977605247867,0.5950599384130743,0.06012146191555121
2607,0.9942298529474118,0.12088937504334574,0.07478500384428655,0.1382662844548726,0.15659228555879387,0.33795409330470805,0.41116751630030657,0.463032683306119,0.755567543562166
2608,0.9682817234870232,0.09403201687086996,0.12627257355420635,0.23049189160700678,0.1279566668263279,0.5005509216890558,0.3182657500447327,0.07742534256812006,0.02302675636218739
2609,0.9987172402576846,0.1713637870269378,0.13201164071764077,0.14658335215262996,0.13161632669948,0.9898122934835043,0.6656457224116801,0.04789156641570906,0.4880051783233599
2610,0.9947137374974433,0.10096878103924684,0.1200441343692409,0.15552508631910475,0.09383945650135311,0.0933829145260187,0.45257707618295995,0.6087730485538952,0.8624658105461247
2611,0.9995897673729974,0.1311247507812282,0.10438075571203205,0.227956601707129,0.13712076291492226,0.19935627158938743,0.6889957304475995,0.802763985879261,0.8182560219583102
2612,0.9944525277222308,0.12665072530329846,0.15845005492333405,0.14178147442577005,0.12393748642277362,0.30078800151376445,0.8801345800956903,0.1884163887612462,0.9204752708257415
2613,0.9990166287248388,0.11733556140058779,0.07697507769973073,0.16226460779376314,0.20873924531846624,0.5937768719524463,0.4734519083172275,0.016899496833201858,0.3269190684201391
2614,0.9884007844591303,0.05245458255396295,0.089583623300959,0.1833473787994214,0.09329562013765365,0.8680375443530195,0.6381047165663697,0.09097303482063879,0.6394426480343542
2615,0.9953945190187512,0.13643499033832973,0.08045427158644618,0.19946218185469727,0.16629606424065593,0.8708985263900278,0.040920352181216306,0.22947121051808117,0.8248208473873236
2616,0.9850468735184188,0.10474537282612606,0.06658789940485052,0.194583877311846,0.11786690686426832,0.046960517505361954,0.3515911293682063,0.24698970583849503,0.6004779311685422
2617,0.9999455157647693,0.12591900390327446,0.08196617288609681,0.18390034184403858,0.08899407676988205,0.39396193728154366,0.27106450076643274,0.020022618364680184,0.034933740212882654
2618,0.9771467213593762,0.10125745734037436,0.14744000215605216,0.16246086254377068,0.1419983082231279,0.5662172249402271,0.1239520098141907,0.3521975789681857,0.8621766223183319
2619,0.9937596978272824,0.11463314471206297,0.15255212936189044,0.20015841236208246,0.11892665705369918,0.3739172445302317,0.12492174866984106,0.8648148561314017,0.2617579705251312
2620,0.9990705685097153,0.06801067695001982,0.0648645036258386,0.1937648366676624,0.1295386887350922,0.37532368327373355,0.7698356897971022,0.6186718828393389,0.19945677041287202
2621,0.9955823966316873,0.10591254669175539,0.0903684129656434,0.18872382270646118,0.16153995848089311,0.36040550816357664,0.7878645807043385,0.03161126944658109,0.05299107110574491
2622,0.9988234680629314,0.0711568255746367,0.11948345509346645,0.22663833197899846,0.164896609739022,0.5305140118402389,0.26099126796901884,0.6612157459372257,0.5856307326147093
2623,0.975730780855978,0.11480680818956773,0.09262738540520414,0.18257017742309053,0.1545517171471053,0.7852865384205457,0.6047841440195612,0.8437281867928639,0.6782262202444883
2624,0.9990450713203528,0.08740796236574654,0.09621184528488913,0.14591652457793744,0.10049372954594112,0.7023002217803077,0.6941408930090978,0.5392248569413126,0.9120064384647902
2625,0.9923496914494371,0.10854570473160152,0.11105649163958113,0.20532355752163248,0.13568092873618184,0.9042146441941291,0.561454087927587,0.6077933881689954,0.39614734830777176
2626,0.9911984514088303,0.09432459877157773,0.08250142275618381,0.16275497402257513,0.17718047426831243,0.6904743438980235,0.6910787478958791,0.31209604802171104,0.6825528793203673
2627,0.9986343916060936,0.12005378923774367,0.08034911777358175,0.21051306940869355,0.12057662575254995,0.015801257639834254,0.923293005320339,0.24615742757848225,0.7115451091094095
2628,0.9929472266474308,0.12104855095171388,0.13294277609437694,0.13128840645362055,0.18831599544933236,0.9931242912388469,0.7710989850351461,0.6259617893230959,0.7919040705663444
2629,0.9835141193465848,0.11743579864668197,0.08962662510746751,0.20731180231785754,0.16151152667824198,0.4511691609157347,0.22941232308045667,0.18248682842841318,0.2693017049286372
2630,0.9879715517240664,0.10219756728008463,0.07189974640942166,0.09212771755183924,0.16064168016972682,0.21798549992173996,0.0902289891088339,0.8425839257828687,0.035715313868210766
2631,0.9942465228717606,0.11465705004041454,0.11140554611777587,0.2357794475643842,0.18818765246898553,0.9174477683790639,0.22580435637191415,0.9967012835785387,0.7397845089505103
2632,0.9847080746600169,0.14452987494660452,0.1123541688808983,0.24364928869459943,0.11951408163466946,0.31556663695315046,0.010476724490608396,0.20983899021635855,0.10527778490957532
2633,0.9988648004349062,0.1209205783687184,0.09070083418196641,0.17843640305012143,0.09420684837559858,0.05783723370906359,0.9308766118213119,0.7037417486827028,0.37731302982914455
2634,0.9974731978328416,0.09010657243827709,0.17399168320493788,0.17099013610287891,0.17195350062237116,0.8377288811642318,0.7517677933275215,0.007472619083656543,0.6268432739001006
2635,0.9890031950311089,0.10547402276213545,0.13919989494061133,0.21942465275753317,0.12937693008237172,0.25426470278297886,0.2892957386523344,0.5937870578521964,0.14675156430733322
2636,0.998848622193559,0.07960514003392422,0.12056039573019275,0.13887382530224415,0.10996910947585745,0.9190476804068269,0.6902567565485224,0.34510378865566743,0.8011524230883516
2637,0.997480053108002,0.13904054671014235,0.08412569603824101,0.0991464999720539,0.19581018368026973,0.38726302356576847,0.20989708974872665,0.2958799044051971,0.021970109643256294
2638,0.9963699378507908,0.1466181411111723,0.16968297344207367,0.1342744536354425,0.14461370008616617,0.08952693136480305,0.01448689980014135,0.885241270242494,0.4428848168471572
2639,0.9892944995540438,0.15328868682051,0.18948134227106753,0.18124747607209046,0.1079358246545979,0.5571263904327787,0.6294522932714606,0.5503255426698631,0.4249771220726736
2640,0.9999580805038555,0.11085212966205522,0.1865041837594925,0.16107808556964184,0.12704489977741665,0.827864211854443,0.8468292622132328,0.032773609851988045,0.8899587465692753
2641,0.9837510297172541,0.09998017143996707,0.05455507768404325,0.14061139301059855,0.17321811041608534,0.11834158189989798,0.438489565743762,0.04579943535195741,0.7586214304465584
2642,0.9980402491064121,0.13112354538208776,0.08054200998733861,0.23042041835361007,0.11476055435580489,0.4340864919406937,0.4004068688344257,0.48618809476469105,0.17497147611104844
2643,0.9974369026074763,0.09285268062285196,0.09109987789879512,0.1415375925984962,0.08896593661019357,0.8674416578610009,0.3001213153577944,0.29673790820830037,0.9109361751111951
2644,0.9964927467909784,0.11232872833911069,0.12185526196735387,0.18183248429284374,0.14067904079438748,0.5681240697734229,0.30767057788783014,0.8011079490944719,0.8898925789067015
2645,0.9665354460366176,0.11996817158792282,0.1145636930381096,0.15576359717396904,0.07905767494567503,0.1405389296570275,0.16661942713548658,0.3621199732890721,0.43049406148723335
2646,0.9967211234729997,0.07580872873862955,0.18947165237423103,0.1579973641608362,0.14621656567506164,0.5164423633767968,0.10700956591968441,0.2405328750294199,0.7877600350530287
2647,0.9890354211751502,0.08812744968031093,0.1460839534227631,0.2212021039697513,0.20655030952026637,0.9344726526001909,0.480673577763761,0.497337936550095,0.931897384471027
2648,0.990864046829935,0.07707815668675028,0.11458162334995806,0.13157517185031528,0.10466455744985911,0.8470068233416778,0.8828142705811466,0.2993928788398833,0.7179611141480651
2649,0.9964616600679983,0.13461456531758148,0.0973582190366826,0.14014171348858206,0.1786096934449947,0.3666591297348304,0.39093718704804953,0.09480536309435542,0.8115397584013746
2650,0.9967043735710049,0.11100573006746553,0.09856539081542456,0.1979444513217663,0.131900365934334,0.5566872032360958,0.9263479984544322,0.23634932015003302,0.42146263339070505
2651,0.9986215952933866,0.06435637629218117,0.12297768098082829,0.20419626526330115,0.1065172243159493,0.32799386655480917,0.7665416366837539,0.2074917524594056,0.9737465170435025
2652,0.9983572081191852,0.10415194958187393,0.10782210959601878,0.1605077952019967,0.14984754129807182,0.753720754611086,0.4528927417949902,0.18647311346226464,0.4541670629659144
2653,0.9732245618794274,0.12322972939793857,0.08113582643085948,0.15318721030467122,0.15703693010081457,0.5963199367841893,0.5194169096584558,0.20110114331716575,0.5688728435396069
2654,0.9943205062343268,0.09549362303715772,0.11538147389745416,0.09261286987949467,0.07132536849634828,0.30007424617126416,0.3260691615176313,0.16738301710964484,0.5736248768528399
2655,0.9956713516550523,0.0703339567129779,0.14497274814274524,0.2033010704920119,0.12431420904375218,0.7773408330307819,0.8052380432535293,0.07816934783714101,0.9378044079186935
2656,0.9971765897828827,0.0605209196360052,0.12433797315611156,0.17322469205298432,0.18689249731892668,0.8962693451547297,0.21979865202066723,0.7112442992467581,0.09113126512191921
2657,0.9872988093104883,0.1401957895759967,0.12117468320323531,0.19317578200706384,0.165844864919995,0.9092962632957858,0.42307951417769457,0.19438161280246213,0.8314133584925462
2658,0.9768117804756303,0.12250600128277242,0.05375994872724496,0.1366817212528752,0.20785896265315476,0.3862513165584239,0.8222386368162025,0.34965189888363896,0.08458987150712653
2659,0.9993307073011268,0.12830744075464132,0.07367907602749171,0.2705752004386245,0.13965480429286448,0.9160851577771426,0.457412790210939,0.5472447232271913,0.8447770999365821
2660,0.9893845048155543,0.146036482660956,0.16706511005856148,0.12827176084867745,0.08991220587702423,0.9431669162033001,0.24381464014065987,0.6866464433288808,0.4859457676761453
2661,0.9971698648065989,0.11852710930708933,0.06890546662563114,0.11589199172066071,0.17126934566552687,0.9537762136004143,0.7030866525674501,0.14310433955387222,0.8768831907728973
2662,0.992627699077354,0.06425845584673669,0.11164329564553767,0.20894787685759514,0.11698469677653556,0.060515706908528755,0.720630060476796,0.6391599420094133,0.7033202733313264
2663,0.9898958095801298,0.11457998048899037,0.06602105040329716,0.1898752785414892,0.13311096762744465,0.30380652595469315,0.6620750050534521,0.9607594928241903,0.8222382744568536
2664,0.9888651608363437,0.08467314503338622,0.19366332652488785,0.18345497615977333,0.14086262817994816,0.9588460486266858,0.6140990328594953,0.054600255678907146,0.7511423443366244
2665,0.9978728121524904,0.11432456487105806,0.17727881904515436,0.14893240179840278,0.10790745946219331,0.8079979226965284,0.7006319292340403,0.3774770243675988,0.6591474316785233
2666,0.9987545346143896,0.07782154070867753,0.09292802948676016,0.15350851288456505,0.1469176368065705,0.10863978424339646,0.046992436057187136,0.9813435551124501,0.10297027035653598
2667,0.990328918227379,0.0890561125850354,0.06991029626968498,0.3050014821493446,0.10609311061554043,0.017619218885421877,0.2944574167625279,0.7806438164080508,0.8036047516611639
2668,0.9970998402440749,0.10505201471340286,0.09304329897472721,0.18417318283004042,0.12092532751277876,0.5521524446908262,0.812055576862549,0.5263851040644779,0.12164113813788482
2669,0.9948392911710388,0.11273462481368766,0.08374277485344966,0.18429917633353704,0.10105760433556342,0.7795137859733541,0.13428350616881252,0.4569711430800083,0.013311044746194997
2670,0.9971550653531961,0.16857925532756032,0.06517852570488716,0.18216750942854973,0.13779745719623412,0.7966060010815708,0.9841036129912181,0.028092424586788487,0.6076665029697991
2671,0.984883082994176,0.1003698757666539,0.1718016002550152,0.2140023695036213,0.08552990940539051,0.10195904960297276,0.046134055480095935,0.9444093878179949,0.2948022151943436
2672,0.9943300823139848,0.19408526794428746,0.15314945645895717,0.19892887135044604,0.10989206882363964,0.3838595127557469,0.8677278770095243,0.5328945369032798,0.1258910539273823
2673,0.9940230971537383,0.08748092881039647,0.09924508886122703,0.1375968358287227,0.11793237165156445,0.4249984690423085,0.939901078746017,0.2277046197117047,0.19410697307808356
2674,0.9974422073897409,0.12732298285579605,0.10203659226719965,0.16195544896968847,0.1505033997194922,0.9722148129805522,0.9525236001791658,0.8344660655445377,0.8649117799043728
2675,0.9868975614887553,0.10963603694236145,0.1035789346630389,0.15091225970713415,0.12690105097370857,0.48543654445355233,0.009788612894022256,0.39814319502783324,0.6349422334189495
2676,0.9892714954183709,0.08744355409472036,0.0929741893513642,0.17549297113124956,0.15852651730227055,0.38552731582390776,0.2514149584431281,0.7048678289444283,0.1128488442515685
2677,0.9966532015654247,0.0746787205116438,0.10409093411668212,0.1310915068809457,0.18643287402558895,0.9507329782609005,0.08648096727026355,0.5971616990793737,0.21762872954399742
2678,0.9991684344085063,0.06566740779176695,0.13620203765433372,0.15505423226269355,0.11638695699107367,0.13986205252747358,0.7682822787906907,0.30691697026500275,0.2684673016825809
2679,0.9942886119342333,0.08720997983539037,0.08800939236768966,0.20888309922795106,0.14188192004154182,0.6624267836720654,0.6348720453027776,0.8711848286745602,0.6474318418590089
2680,0.9917234472418883,0.11780224871730745,0.12812437456930437,0.2191126570662862,0.12873697625241526,0.8244240439278855,0.8812319830428239,0.9459612948701182,0.3196916477652613
2681,0.9768376505473513,0.12071449739999382,0.10161578334893301,0.22456230553707562,0.11717201795757277,0.628594320408972,0.8189497820224271,0.7753110308095097,0.5193946131959234
2682,0.9861166490947831,0.11951403970812192,0.10902592536032052,0.11240371541117088,0.12390801248519913,0.5838018438665339,0.5205641649845355,0.1454929870774312,0.41773516193965415
2683,0.9643549773930459,0.1145644587974108,0.0906253860043412,0.1875105793749696,0.08608137157678478,0.4328058282953198,0.7231499870674192,0.9006335250748017,0.6643403693389178
2684,0.9807852988391216,0.06438723181734883,0.07961738016924415,0.1402416456432721,0.1732427595996211,0.9431826774280376,0.7850099648005382,0.4068633445773218,0.74489630850733
2685,0.9982660462914704,0.12518243389021996,0.16661699140285066,0.16088494112190332,0.10657890617996583,0.8252755974283705,0.7903105532535349,0.649277357793686,0.5365558157430215
2686,0.964148115359642,0.10501492582007953,0.11400503608978173,0.19011200887286284,0.15099015007226202,0.09642843877356456,0.6488420307636114,0.12025837353732179,0.7510913491444287
2687,0.9959994200943421,0.13463406601314667,0.14054433595622584,0.11575697046740654,0.10385928859048703,0.9946502192044588,0.6195004071699524,0.2900146247739307,0.2768537389275408
2688,0.9976169157454824,0.05714450956741413,0.18588953434040523,0.17041668619266187,0.17508934346366084,0.9213792851409539,0.3985190497141019,0.2035284934913623,0.4044758726923609
2689,0.998719846113304,0.18741954781784456,0.08333571620579346,0.17147724932174568,0.10865635314569047,0.5519347776642604,0.9932899445961632,0.16719425988523529,0.22777408195755836
2690,0.9957914415825798,0.07190792929260242,0.07145006464032232,0.25428847667079235,0.12930023099816562,0.7135246527546742,0.7367963737545494,0.953999806970975,0.11505440690695391
2691,0.9942827037315637,0.1949885693786534,0.1221456672048985,0.2846355570835041,0.11652960475196096,0.22214398660317833,0.8549008031481227,0.8565799567025286,0.5990888297808715
2692,0.9749836601873044,0.17594449026729692,0.09477673644849842,0.20463926523316603,0.1716803803442197,0.6033833616333739,0.859940483106126,0.0032999532278342,0.21835474366648866
2693,0.9990365538478168,0.07092500737864106,0.08174375791842205,0.16910235146360192,0.08466036016029876,0.3656876966853259,0.6106602841183916,0.8486711784352914,0.6834043251313251
2694,0.9974498661701484,0.12226995265837295,0.10880603538756539,0.13138795798662584,0.08686485847525906,0.7753500861051487,0.12394579116956311,0.816150505361895,0.6778678173590041
2695,0.9989001210210581,0.10808842418895591,0.06152505049139252,0.22532541761374258,0.10790418724054794,0.19685721940062526,0.07541491611159298,0.9876251249212952,0.07647110784422385
2696,0.9965341103489226,0.11314818969650495,0.07663090881282,0.16036997756720361,0.14755929343056803,0.32576539462455395,0.49536037291028184,0.2916975009769265,0.32047597624148383
2697,0.9950623825731688,0.08503772232549815,0.1386183645472195,0.2471583202480955,0.11212439201131831,0.6539578034777754,0.7947537109222561,0.7506825160997442,0.6616512519797033
2698,0.9958727105461673,0.13420117379234234,0.10122937432630796,0.22440321709474392,0.16713358037630402,0.2058667214039842,0.796090488602659,0.4787321385893081,0.7259922909553275
2699,0.9974292602237773,0.09822741576360695,0.10593180963412423,0.10687696155232858,0.12782612673336408,0.9887829645117383,0.3328541423555604,0.22818602351193326,0.29373148719103126
2700,0.9872135122463298,0.06235370517186627,0.1273444483103955,0.19013714299647483,0.1630367083011012,0.34089490325788613,0.42909598862875986,0.7132337577270896,0.033005434285338704
2701,0.9934000817987365,0.1312445354205075,0.13488964432383918,0.14825071137925377,0.12612260283345864,0.1049612959327967,0.24113502529826022,0.11076603588878697,0.26387633271244154
2702,0.9764269904663038,0.04927978763452678,0.07231682628262316,0.16132226361409882,0.09740039536043235,0.22031982508906334,0.6190656400946479,0.28612226657020595,0.35656536772991504
2703,0.9991288757850392,0.10112615471323473,0.16654324837002998,0.21742030600155265,0.10747934753623695,0.20374115788000086,0.46352849597369855,0.37517845101232405,0.9791904231209854
2704,0.9929984218032408,0.08439350288581608,0.16876138188164846,0.18028796729284147,0.2165973816594065,0.1179564592501377,0.6947017828799796,0.28671260497495354,0.9761529188261084
2705,0.9955625336237395,0.11982161534350726,0.1279088654490452,0.23375999189306776,0.17009908650627953,0.4306732782922073,0.5299156229352661,0.27211873226277017,0.49715698872654895
2706,0.9995178745132514,0.12482495517958751,0.14026191585896108,0.17709270497423635,0.1441737065836729,0.6010394704639737,0.38536405588137435,0.8596137249137276,0.03744936983254775
2707,0.9974848622754637,0.10969425847587737,0.10456702125152684,0.1343466264995108,0.18638829993844186,0.8219476770247451,0.5194035976094348,0.6372612988944031,0.7416597667388397
2708,0.9967490200919638,0.08813358422749488,0.10815016569224775,0.15511755730653257,0.1695998903874537,0.16324350795299658,0.8016556845775565,0.9304547909874841,0.38631551460345565
2709,0.9997496913323829,0.08722430500863182,0.11404742112278365,0.16592809113239365,0.15095333130771396,0.3047884415181734,0.1380283092494672,0.24703893562572224,0.126840146261162
